video_title,video_id
숟가락 안 쓰고 국물 안 먹기 VS 숟가락으로 국물까지 다 먹기🥄 이렇게 다르지만 서로를 ㅅrㄹ6ㅎh💖 #ITZY #있지 #LIA #리아 #CHAERYEONG #채령 #Shorts,_pSL9cniBgo
ITZY on #YouTubeShorts ㅣ📢 좋아한다고 자유니까 네 맘은 네 거 맞으니까 cuz I'm not shy💕,5oVBq_YMXLc
WHAT #MIDZY WANT #16#MONEY BY #LISA #리사#ITZY #있지 #YUNA #유나 #WHAT_MIDZY_WANT,p4SJrFFNnzE
ITZY on #YouTubeShorts ㅣYou got me like CRAY-CRAY-CRAZY in love💖 I'm gettin' LOCO LOCO😘,nRexMQxbW_I
ITZY on #YouTubeShorts ㅣ난 그냥 나일 때 완벽하니까✨ I wanna be me me me😘,_rg-kCEdyzA
[ITZY?ITZY!] EP106,8mCWraNMMjU
ITZY on #YouTubeShorts ㅣI love myself💙 난 뭔가 달라 달라 YEAH😆,EoIwuyWQ_8Q
"ITZY on #YouTubeShorts ㅣGo rising, up, up🙌 I see that I’m ICY🧊",EXK8LuZrKsE
진리아의 한복 스니커즈 챌린지🦥🐯 #ITZY #있지 #LIA #리아 #RYUJIN #류진 #ITZY_SNEAKERS #SneakersChallenge #추석 #CHUSEOK,T0gpTUwCl5c
령채낭자의 한복 스니커즈 챌린지🦊 #ITZY #있지 #CHAERYEONG #채령 #ITZY_SNEAKERS #SneakersChallenge #추석 #CHUSEOK,x5MUWYzdnG0
맏막즈의 한복 스니커즈 챌린지🐱🐰 #ITZY #있지 #YEJI #예지 #YUNA #유나 #ITZY_SNEAKERS #SneakersChallenge #추석 #CHUSEOK,9cEjclEi7Z4
🍁믿지 해피 추석🍁 | ITZY 2022 Chuseok Message,4l9s0oGb5Vw
"""그럼 인정이ZY~"" 쿨내 진동하는 ITZY 예지&류진과 어리둥절 랴😮 #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #MIDZY #Shorts",vH6-xmgULhg
"ITZY on #YouTubeShorts ㅣYou're like a boombox, boom, boom📻내 맘은 hot tracks 슝슝🌀🌀",_gv3kGsLGys
"ITZY on #YouTubeShorts ㅣ Gas, gas, gas, gas, gas me up❤‍🔥 Let's bring it‼",pqpzFfTRVUA
"ITZY on #YouTubeShorts ㅣ 쏴버려, shoot🔥 Butterfly처럼, 난 네 맘을 붕🦋",Xb9BQ6ZC5CE
[ITZY?ITZY!] EP105,Z7Q_cQjmP3Y
"ITZY on #YouTubeShorts ㅣ Weeeeeee, Free Fallin' 솜사탕 같은 Milky way 🍭🌌",-8afAHaSnj0
ITZY on #YouTubeShorts ㅣ Feel대로~ 멋대로~ 신나게 Ting Ting Ting 🪩💫,qp_WRQcSEqI
ITZY on #YouTubeShorts ㅣ 세상이 내 것 같지😎 I am just #Twenty ✌,dLETimPAVQA
ITZY on #YouTubeShorts ㅣ I-T-Z-Y listen up now~ 더 높이 Higher ❤‍🔥❤‍🔥,RByW4mTLbQM
WHAT #MIDZY WANT #15 #SOLO BY #JENNIE #제니 #ITZY #있지 #RYUJIN #류진,G1El1i4JmiI
WHAT #MIDZY WANT #14 #FOREVER1 BY #GirlsGeneration #소녀시대 #ITZY #있지 #CHAERYEONG #채령,qjJ1GrBNIGI
WHAT #MIDZY WANT #13 #PinkVenom BY #BLACKPINK #ITZY #있지 #YUNA #유나,DGfogFMQrRE
세상은~🎵 다 그런 거야~🎶 ITZY 리아의 즉석 개사 라이브ㅋㅋㅋ #ITZY #있지 #LIA #리아 #MIDZY #Shorts,YiF93_B1Ork
WHAT #MIDZY WANT #12 #TalkthatTalk Challenge✌ for lovely #TWICE 언니들 🫶 #ITZY #있지 #YEJI #예지 #LIA #리아,WH9SN73OvH4
[ITZY?ITZY!] EP104,J3cWhoWNNRU
"ITZY ""CHECKMATE"" 하드털이 | Recording & Practicing Behind",1-D7AobvmW4
[ITZY?ITZY!] EP103,bf2071Wn5Mo
WHAT #MIDZY WANT #11#WHAT_I_WANT BY #ITZY #있지#YEJI #예지#WHAT_MIDZY_WANT,f7P-QlYUnqg
WHAT #MIDZY WANT #10#SHOOT! BY #ITZY #있지#RYUJIN #류진#WHAT_MIDZY_WANT,q375rf-dbmI
[ITZY?ITZY!] EP102,ZooaQT7dtMM
"ITZY ""DOMINO"" @ NAVER NOW.",GMGV3m9JxWw
MIDZY한테 반한 듯해😳 큰일났네💕,s4dOnEpbhmo
MIDZY! 우리 함께 Let's go summer☀⛱,D4F2sPr_6PU
"ITZY ""DOMINO"" VIDEO | SPECIAL PRESENT FOR MIDZY",H-1B9w4uxHc
WHAT #MIDZY WANT #9 #열이올라요 BY #선미 #SUNMI #ITZY #있지 #CHAERYEONG #채령 #WHAT_MIDZY_WANT,5ZZ0QityrYU
WHAT #MIDZY WANT #8 #FreeFall BY #ITZY #ITZY #있지 #LIA #리아 #YUNA #유나#WHAT_MIDZY_WANT,-Jsy643BkaU
[ITZY?ITZY!] EP101,JFjoPF2x5xA
"이틀 간 #믿지 와 함께라 더 크게, 더 멀리 가볼 수 있었던 #SneakersChallenge 👟👑@ ITZY WORLD TOUR CHECKMATE in SEOUL",dE8hYlSv8KY
지금까지 ITZY였습니다🖤🤍또 만나요 믿지👋,iPskRnH1XGw
"믿지랑 막콘 뒤풀이💝 | THE 1ST WORLD TOUR ""CHECKMATE"" in SEOUL",hxi6nIYvuP4
"첫콘 후기 듣고 싶은 믿지??🙋‍♀🙋‍♂ | THE 1ST WORLD TOUR ""CHECKMATE"" in SEOUL",kxUbojF5f9s
"ITZY ""SNEAKERS"" @ The Late Show With Stephen Colbert (4K)",IdjA_ljAitg
"✅ ""CHECK""MATE ITZY와 함께하는 콘서트 ""CHECK”LIST",EcAzkQxNmRg
"ITZY ""SNEAKERS"" BEHIND #3",_G57_mcUzkQ
WHAT #MIDZY WANT #7#RockStarChallenge ✨ #ITZY #있지 #YUNA #유나#WHAT_MIDZY_WANT,iv5DUJ8Bkq0
WHAT #MIDZY WANT #6#GOOD_BOY_GONE_BAD BY #TOMORROW_X_TOGETHER#ITZY #있지 #YEJI #예지#WHAT_MIDZY_WANT,u4NAmubTbCE
#첫사랑 처럼 설레는 #첫사랑 #수아 #금희 님과 함께한 #SneakersChallenge ❤️#ITZY #CSR #ITZY_SNEAKERS #PutmySNEAKERSon,M_fUfVMbSNM
#YOUFO 신비한 매력을 가지고 계신 #니콜 선배님과 함께한 #SneakersChallenge 🛸#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,dOwwb1oz32w
#괴짜 처럼 멋지게 #SneakersChallenge 를 즐겨주신 #지코 선배님과의 챌린지😈#ITZY #ZICO #ITZY_SNEAKERS #PutmySNEAKERSon,Z08LDhvsSLk
#Genuine 이 나타났다! #JustADancer 로 역시는 역시를 제대로 보여주신 #원더풀 한 #선예 선배님과 함께한 #SneakersChallenge 💃🏻#ITZY,9dMJJAqMEYE
WHAT #MIDZY WANT #5#MANIAC BY #StrayKids 🔩#ITZY #있지 #RYUJIN #류진#WHAT_MIDZY_WANT,TPKfZ_pO4js
WHAT #MIDZY WANT #4#LOVECOUNTDOWN BY #TWICE #NAYEON ✨💝#ITZY #있지 #LIA #리아#WHAT_MIDZY_WANT,p5KJf7bLwOo
"ITZY ""SNEAKERS"" Stage Practice",3qxFsz-Orkc
"ITZY ""SNEAKERS"" @ MTV Fresh Out Live (4K)",dAGn9NaeQoE
맘을 #Drummin' 하고 설레게 하는 #TO1 #경호 #렌타 님과 함께한  #SneakersChallenge 🥁#ITZY #ITZY_SNEAKERS,-_N2wP59Yqw
#Ok_Im_nerdy but also pretty💘 사랑스러운 채채즈 #퍼플키스 #채인 님과의 #SneakersChallenge 👌👟#ITZY #ITZY_SNEAKERS,l_70kM-_Odc
"ITZY ""SNEAKERS"" BEHIND #2",Pz-KzqRVstU
무료한 오후 2시 해방군 총사령관 #컬투 #김태균 선배님과 함께한 #SneakersChallenge 📻👟#ITZY #두시탈출컬투쇼#ITZY_SNEAKERS,scT8zVEQVzQ
"ITZY ""SNEAKERS"" M/V BEHIND #3",f2M5TnoCsps
WHAT #MIDZY WANT #3 #FEARLESS BY #LESSERAFIM #ITZY #있지 #CHAERYEONG #채령 #WHAT_MIDZY_WANT,sluYid0sxxk
"[Rehearsal] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in SEOUL 👑",QewmVnr65W8
#TANK 처럼 에너지 뿜뿜 넘치는 #엔믹스 #배이 #지우 귀요미들과 함께한 #SneakersChallenge 🤩👑#ITZY #ITZY_SNEAKERS,Q9spP_rpgCQ
너무 귀여워서 두 눈이 커져 like #OO 하게 되는 #엔믹스 #설윤 #규진 귀염둥이 그 잡채인 동생들과 함께한 #SneakersChallenge 👟✨#ITZY,19srTg21oFk
WHAT #MIDZY WANT #2 #Queendom BY #RedVelvet #ITZY #있지 #YUNA #유나 #WHAT_MIDZY_WANT,ocRSgH56GAg
WHAT #MIDZY WANT #1# HOT BY #SEVENTEEN #SVT #ITZY #있지 #YEJI #예지 #WHAT_MIDZY_WANT,c-70fwTXpAA
각자 스케줄 가다가 스친 콩고왕자 #조나단 님과의 리얼 #스치면챌린지 #SneakersChallenge 💫#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,ViE6P650Ag4
#라디오쇼 에서 거성✨ #박명수 선배님과 흥겨운 #SneakersChallenge 🤭👑#ITZY #G_Park #ITZY_SNEAKERS #PutmySNEAKERSon,fXHaQyRoTCg
"ITZY ""SNEAKERS"" M/V BEHIND #2",PzlApMDJi04
사랑스러운 #믿지 와 함께한 최고의 #SneakersChallenge 💝The Best #SneakersChallenge with our lovely #MIDZY 💝,h-VgywRzdsM
#XdinaryHeroes 마지막 #TestMe #가온 #주연 님과 함께 #SneakersChallenge 👑#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,OI32uQOnWmc
청량 낭만 다 가진 #세븐틴 #승관 #버논 선배님과 함께한 #SneakersChallenge #_WORLD 로 초대합니다💌 #ITZY #SVT #ITZY_SNEAKERS,-RdkQPMZzQc
#르세라핌 #김채원 님과 함께한 #FEARLESS and marvelous #SneakersChallenge ❤️‍🔥💫#ITZY#ITZY_SNEAKERS,T0g1YJWxaZY
멋쁨이 광야까지 뻗어나갈 #Girls 의 #SneakersChallenge 🫡 with #에스파 #카리나 #윈터 #지젤 님🤍#ITZY #aespa #ITZY_SNEAKERS,hEvGSaVExTQ
#TestMe 라며 도전장을 내민 #XdinaryHeroes #오드 #정수 님과 함께한 #SneakersChallenge 👟👑#ITZY#ITZY_SNEAKERS,F872P05goIQ
#XdinaryHeroes #건일 #준한 님과 함께한 소원 성취 #SneakersChallenge 🧞‍♂️✨#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,9V8te69VbV4
#BEAUTIFUL_MONSTER 라도 사랑할 수 밖에 없는 #STAYC #시은 #아이사 님과 함께한 #SneakersChallenge🌹#ITZY #ITZY_SNEAKERS,1ODRRVmDa2g
#P1Harmony #테오 #지웅 #인탁 님과의 심장이 #둠두둠 대는 #SneakersChallenge ❤️‍🔥#ITZY #ITZY_SNEAKERS,J2vcYkY27Hk
음짱중심의 단짝 #김민주 선배님과 함께한 #SneakersChallenge 🥰❤️#ITZY #KIMMINJU #ITZY_SNEAKERS #PutmySNEAKERSon,W04Pjnc5-bM
#효린 선배님과 함께한 #SneakersChallenge 👑❤️‍🔥모르는 사람 #NOTHANKS 🫥#ITZY#ITZY_SNEAKERS #PutmySNEAKERSon,9k767xvI7L8
사실 차린건 많았던 #영지 님과 함께한 #SneakersChallenge 😎#ITZY #차린건쥐뿔도없지만  #ITZY_SNEAKERS #PutmySNEAKERSon,v_WdojuQ4_w
"ITZY ""SNEAKERS"" BEHIND #1",3HGdizfR9FQ
#김종국 #KimJongKook 관장님과 함께한 #SneakersChallenge 같은 #SquatChallenge 🫠👟#ITZY #ITZY_SNEAKERS,zdZH7lXb9Vw
쇼챔의 얼굴 #아스트로 #문빈 #윤산하 선배님과 함께한 #SneakersChallenge 👑#ITZY #ASTRO #ITZY_SNEAKERS #PutmySNEAKERSon,mBhY70xFv_Q
#MASCARA 마저 너무 예쁜 #XG #주린 #하비 님과 함께한 #SneakersChallenge 🌟#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,PDSFUGkDd8Q
"ITZY ""SNEAKERS"" M/V BEHIND #1",NNVJ-eB8JZ8
리무진서비스 회장님 출연에 행복해하셨던 #이무진 선배님과 함께한 #SneakersChallenge 👀💫#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,AtUSp425A7Q
궁합즈의 #SneakersChallenge 👟👑#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon #putyourSNEAKERSon,PnaCtWYDbQQ
01즈의 #SneakersChallenge 👟👑#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon #putyourSNEAKERSon,CV_3cS-fELg
👑 SNEAKERS Snippet #LIA 👑,YoO_YIoNff8
👑 SNEAKERS Snippet #LIA 👑,Au0rWqcwWwc
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.11 (Highlight Ver.)",eplsrpbwtkE
"ITZY ""CHECKMATE"" Twitter Blueroom (FULL Ver.)",JqynasorOZw
"ITZY ""CHECKMATE"" JACKET BEHIND",ZORCtRIe82w
MIDZY랑 만나서 너무 행복했던 이번 한 주간을 즐겁게 마무리하기 위한 ITZY의 #SneakersChallenge 👑❤️‍🔥 #ITZY #ITZY_SNEAKERS,N77M_-pjIMw
오늘따라 너무 예뻐서 #Stay_This_Way 하고 싶은 #프로미스나인 #백지헌 #이채영 선배님과 함께한 #SneakersChallenge ✨#ITZY_SNEAKERS,0aRgaRJxYCY
#SF9 #찬희 #주호 선배님과 함께한 #SneakersChallenge 소리질러 #SCREAM #스크림 🗣 #ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,9AIEYxre93U
#LOVEADE 처럼 상큼한 #VIVIZ #은하 #엄지 선배님과 함께한 #SneakersChallenge 🍸#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,HDJNimBJuRg
#청하 선배님과 함께한 #Sparkling 처럼 톡 쏘는 #SneakersChallenge ✨#ITZY #CHUNGHA #ITZY_SNEAKERS #PutmySNEAKERSon,vIko60Wbxok
#신사답게 멋진 #영탁 선배님과 함께한 #SneakersChallenge 👑🎩#ITZY #YOUNGTAK #MMM #ITZY_SNEAKERS #PutmySNEAKERSon,eqB9kjhFDAg
👑 SNEAKERS Snippet #YEJI 👑,uK5LQedKW8U
👑 SNEAKERS Snippet #YEJI 👑,5pHnl5zdIiA
#SneakersChallenge with #YUNA 👑,_VzPIeNnGBU
#SneakersChallenge with #CHAERYEONG 👑,ORBcOOIA5r0
#SneakersChallenge with #RYUJIN 👑,5TAjXhSe7bU
#SneakersChallenge with #LIA 👑,agTGTCJtSmE
#SneakersChallenge with #YEJI 👑,J-H-sdM4Qm0
#SneakersChallenge with #류채 👑,Lb0km7z1eFw
#SneakersChallenge with #예리유 👑,JOqfqypnJ5w
#SneakersChallenge with #ITZY 👑,3s0Qz3pvDjg
"ITZY ""SNEAKERS"" Dance Practice (4K)",72xTFQgLl7I
#박진주 선배님과 함께한 #클링클링 반짝거리는 #SneakersChallenge 👟👑#ITZY #WSG워너비 #오아시소#ITZY_SNEAKERS #PutmySNEAKERSon,B1kBfKjomao
#신동엽 선배님과 함께한 놀라운 #SneakersChallenge 👟👑#ITZY #ITZY_SNEAKERS#PutmySNEAKERSon#putyourSNEAKERSon,UKKai7d2sX8
#VIVIZ #신비 선배님과 함께한 상큼한 #LOVEADE 같은 #SneakersChallenge🍹 #ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,c2-qD7YRR54
👑 SNEAKERS Snippet #ITZY 👑,zb7zSWxC9GY
👑 SNEAKERS Snippet #ITZY 👑,GOFQmY3gu5M
늘 요정 같으신 #바다 선배님과 함께한 #SneakersChallenge 👑💙#ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,J7coPfJkhYM
#Billlie #빌리 와 함께한 한 여름의 시원한 #팥빙수 같은 #SneakersChallenge 🍧 #ITZY #ITZY_SNEAKERS #PutmySNEAKERSon,fRqEDY6fB98
#10CM #십센치 #권정열 선배님과 함께한수줍은 👉👈 #SneakersChallenge 👑#ITZY #ITZY_SNEAKERS#PutmySNEAKERSon,ikyLNxXge7Y
"ITZY ""SNEAKERS"" M/V Reaction Video",7sSeqBXA5jY
#MCND 와 함께 #MOOD 있는 #SneakersChallenge 😎#ITZY #ITZY_SNEAKERS#PutmySNEAKERSon,-dtSP6xGiPE
Copycat #초봄 선배님들과 #SneakersChallenge 🐾#ITZY #ITZY_CHECKMATE #ITZY_SNEAKERS #PutmySNEAKERSon,J4VbeC8hpgg
나연선배님과 같이 걸어가보자고👑#SneakersChallenge 👑#ITZY #IM_NAYEON #TWICE #ITZY_SNEAKERS #PutmySNEAKERSon,zKtWtc7SRcI
나연 선배님과 함께 POP!하게 #SneakersChallenge 🕶#ITZY #IM_NAYEON #TWICE #ITZY_SNEAKERS #PutmySNEAKERSon,uUHrPZH1jiA
박진영 PD님도👑 예지도👑 채령이도👑 #SneakersChallenge 💕#ITZY #ITZY_CHECKMATE#ITZY_SNEAKERS#PutmySNEAKERSon,iZfWVEn06sg
"ITZY와 함께 #SneakersChallenge 가보자고 ya ya💙 #PutmySNEAKERSon READY, Get Set GO👟 #ITZY_SNEAKERS",Dm_zA052-e4
"ITZY ""SNEAKERS"" Cheer Guide",DedU4DcA1Ec
MIDZY의 눈동자에 Cheers👀❤ #ITZY #있지 #러브스토리챌린지 #shorts,1R2B8endANs
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.10 (Highlight Ver.)",ZQRI20V_DJc
ITZY’s Song Of The Summer💚 #ITZY #Yeji #예지 #Chaeryeong #채령 #Yuna #유나 #SongOfTheSummer #ICY #shorts,AkWP8PwwOYU
ITZY’s Song Of The Summer❤️ #ITZY #Ryujin #Chaeryeong #Yuna #SongOfTheSummer #ITzSummer #shorts,EnL6Q16HKCY
ITZY’s Song Of The Summer #ITZY #있지 #Yeji #예지 #Lia #리아 #SongOfTheSummer #NobodyLikeYou #shorts,E9ajDG8gHYU
🎁LIVE on MIDZY’s B-DAY🎁 BE-hind IN LOVE,QHqPNWFRMSE
"READY Get Set, GO!🏝 #putmySNEAKERSon with YUNA✨",Mkz6W8mrCHI
"READY Get Set, GO!🤍 # with CHAERYEONG✨",AIQwgeUG-Hw
"READY Get Set, GO!🥁 #putmySNEAKERSon with RYUJIN✨",Y9TZCtNGr74
"READY Get Set, GO!🎨 #putmySNEAKERSon with LIA✨",7JsmQ6FBrys
리아X채령X유나 다같이 신나게 CLAP👏CLAP👏#ITZY #있지 #LIA #리아 #CHAERYRONG #채령 #YUNA #유나,ZtOUu2xNW3k
땡덩 윙크 장전~🤨 윙크 발사‼😉😘#ITZY #있지 #YEJI #예지 #RYUJIN #류진,odytfHxfOww
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.09 (Highlight Ver.)",HVdMzJ5echw
"READY Get Set, GO!🎳 #putmySNEAKERSon with YEJI✨",egeqYPuJQ8o
"READY Get Set, GO!🏃‍♀️ #putmySNEAKERSon with ITZY✨ #shorts",UxD3A6fthCk
"READY Get Set, GO!🏃‍♀️ #putmySNEAKERSon with ITZY✨",RpJxfsqcJzg
나연선배님과 유리륮의 #PopPopPop challenge🎈#NAYEON #IM_NAYEON #ITZY #LIA #RYUJIN #YUNA #POP❣️ #shorts,X6R1oVTUsHE
나연선배님과 함께한 령지곤지의 #PopPopPop challenge🎈#NAYEON #IM_NAYEON #ITZY #YEJI #CHAERYEONG #POP❣️ #shorts,YtQWHDHXyho
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.08 (Highlight Ver.)",TpH74tPYbO8
LIA’s MBTI⁉️#ITZY #있지 #LIA #리아 #shorts,h_pC9V6AVo0
Best Friends Forever 궁합즈🤍#ITZY #있지 #LIA #리아 #YUNA #유나 #shorts,8QNSQXxgQTo
Best Friends Forever 옞륮챌💖#ITZY #있지 #YEJI #예지 #RYUJIN #류진 #CHAERYEONG #채령 #shorts,BHvT2rhe_e4
[🔴LIVE] 올리브오일에 빠진 마늘🧄리아의 요리는?✨ 20220625 Garlic in Olive oil LIA's Menu Cookbang&Mukbang LIVE,d0TdvQrbETk
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#YEJI #LIA #YUNA #TENNIS 🎾 #shorts,M6Rjt4Mr96c
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION D-1 #ITZY #있지 #YEJI #예지 #shorts,9ZIz90ZFbvk
기묘한 류진 이야기👻#ITZY #있지 #RYUJIN #류진 #Strangerthings #기묘한이야기  #shorts,1m8nPJnFT1c
리아X채령X유나 다같이 꾹꾹🐈 #두둠칫댄스 🎶#ITZY #있지 #LIA #리아 #CHAERYEONG #채령 #YUNA #유나 #shorts,WlHoJhO6scQ
휘리릭🌀 땡덩의 음료수 쿨하게 마시는 방법🥤#ITZY #있지 #YEJI #예지 #RYUJIN #류진,hedsiCK_m3k
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#RYUJIN #CHAERYEONG #TENNIS 🎾#shorts,ViE5dolApro
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.07 (Highlight Ver.)",VuWRHwyyyQc
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATIOND-2#ITZY #있지 #LIA #리아 #shorts,L4gzyXPbvDk
[🔴LIVE] 류진이의 매콤달달❤💛 메뉴는❓ 20220619 Guess Ryujin's Spicy & Sweet Combo Menu Cookbang & Mukbang LIVE,huF5L5dgwrI
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION D-3 #ITZY #있지 #RYUJIN #류진 #shorts,WsBev7EX2s4
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#YUNA #ICY ❄#ITZY #있지 #YUNA #유나 #shorts,zmr52o6qgFs
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATIOND-4 #ITZY #있지 #CHAERYEONG #채령 #shorts,1Bxwd9WZmNE
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#CHAERYEONG #ITzSUMMER 😎#ITZY #shorts,esUanZ1EtbI
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION D-5 #ITZY #있지 #YUNA #유나 #Shorts,Z86LFWfoeLk
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#RYUJIN #SoooLUCKY 🍀#ITZY #RYUJIN #shorts,E0pYd0dj_f8
Someone left a Secret Behind 😎 #ITZY #있지 #shorts,QONRNAn3Q8k
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#LIA #ChillinChillin 🏖#ITZY #LIA #shorts,Edl9SOYaXWg
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION RECRUITMENT#YEJI #SURF 🏄#shorts,ET-31mmbxKc
[ITZY?ITZY!] EP100,4G-pcoZziIE
궁합즈를 보니 저절로 박수가 BOOM CLAP👏🏻💗#ITZY #있지 #LIA #리아 #YUNA #유나 #shorts,UbRY6DIWwJc
You know I love you babe💕예지X류진X채령의 댄스 챌린지🍣#ITZY #있지 #YEJI #예지 #RYUJIN #류진 #CHAERYEONG #채령 #shorts,-9HkRP75NdY
ITZY OFFICIAL FANCLUB MIDZY 2ND GENERATION WELCOME MESSAGE,NV_qGixmSSU
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.06 (Highlight Ver.)",SXZI5zRSPps
Did you call me baby?😘#ITZY #있지 #CHAERYEONG #채령 #shorts,GgB9FFq4FOo
Pop pop pop 나연언니 갖길 원해 🫶🏻🎈#ITZY #CHAERYEONG #TWICE #NAYEON #나연 #IM_NAYEON #POP #shorts,LESiLHx06fY
[🔴LIVE] 채령이의 프레쉬한🥜🌶️🥬 메뉴는❓ 20220612 Guess Chaeryeong's Fresh Menu Cookbang & Mukbang LIVE (Part.1),9MQ-0jWqGr8
[🔴LIVE] 채령이의 프레쉬한🥜🌶️🥬 메뉴는❓ 20220612 Guess Chaeryeong's Fresh Menu Cookbang & Mukbang LIVE (Part.2),7HQODXaGjiM
[ITZY?ITZY!] EP99,TS8UABldALY
✨😎😎😳😎😎✨#ITZY #있지 #shorts,eRtE5j0pr4o
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.05 (Highlight Ver.)",E8sjGfg1bvY
고양이 하면 예지😽 예지 하면 고양이😻 Sweet little kitty Yeji🐾 #ITZY #있지 #YEJI #예지 #Shorts,rDKf1INNGR8
[🔴LIVE] 예지와 믿지 마음대로 D.I.Y🥔🍅🧀  20220605 Guess YEJI's D.I.Y-able Menu Cookbang & Mukbang LIVE,08-1jggwaW0
[ITZY?ITZY!] EP98,OB72SHEly8Q
딱 10초만 투자해서 행복해지는 방법💞궁합즈의 9분할컷 보기📷#ITZY #있지 #LIA #리아 #YUNA #유나 #Shorts,kb3IOyGbJsk
랄라라라랄랄랄라라🎵예지X류진X채령의 댄스 챌린지🍃#ITZY #있지 #YEJI #예지 #RYUJIN #류진 #CHAERYEONG #채령 #Shorts,1AvUi2Dc4xg
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.04 (Highlight Ver.)",2fmw-C65M70
[🔴LIVE] 믿지가 건강하게 먹을 수 있는 🎨알록달록한🎨 유나의 메뉴⁉ 20220529  YUNA's Menu❗ Cookbang & Mukbang LIVE,PRpAXY85WV0
"옞덩이도 똑똑똑👀💕 Excuse Me, I Love You💝 #ITZY #있지 #YEJI #예지 #shorts",fFjY-f0M6lE
[ITZY?ITZY!] EP97,ma-V1gpr4Tc
"믿지 마음을 녹용버린🦌유나의 Excuse Me, I Love You💗#ITZY #있지 #YUNA #유나 #shorts",O1DRBaiEIpc
령채 챌린지 보고 웃어~?채령의 Jiggle Jiggle Challenge💸#ITZY #있지 #CHAERYEONG #채령 #shorts,q_KOYbQLKY4
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.03 (Highlight Ver.)",SOuh8no57fg
다이스키🥰 진리아🙌 #ITZY #Lia #Ryujin #Duet #skiskiski #skichallenge #skidance #shorts,1SOZyjF7mfE
[🔴LIVE] 랴솊의 핫핫썸머 열무비빔국수 볼랴?😜 20220522 Yeolmu Spicy Noodle Cookbang & Mukbang LIVE,R6TcuvQwef4
ITZY X 뉴니온 #Weapon 합동무대에 놀라지 놀라지 마✨ #ITZY #있지 #뉴니온 #NEWNION #있지코지하우스 #ITZYCOZYHOUSE #웨폰 #Shorts,wrOYUFzX-Uo
[ITZY?ITZY!] EP96,h_i8Nwv5PcY
#사내맞선 #황영서 🦚의 Feels Challenge 🕺🏻#ITZY #있지 #YEJI #예지 #shorts,8AkcvNV87HM
#사내맞선 #하리아 💖의MODEL FACE😎#ITZY #있지 #LIA #리아 #shorts,dwByjj_8xFE
#동백꽃필무렵 #공류진 🌸 의 ROVER Challenge✨#ITZY #있지 #RYUJIN #류진 #shorts,5Pvetsggq8A
"ITZY ""bㅣㄴ틈있지 시즌2"" EP.02 (Highlight Ver.)",uPl_vwns77o
[🔴LIVE] 믿지를 위한 륮땡's 있모닝 밀세트☀🍳 20220515 Bean Curd Omelet Cookbang & Mukbang LIVE,hQTnjsqnmIc
ITZY X LEEJUNG ❤🔥 LOCO with #리정 #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령 #shorts,imXATp62Ax0
ITZY X LEEJUNG ❤🔥 마.피.아. In the morning with #리정 #ITZY #있지 #RYUJIN #류진 #YUNA #유나 #shorts,ssou09DIzys
ITZY X LEEJUNG ❤🔥WANNABE 'Dance break' with #리정 #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령 #shorts,pPnoldBio_8
